NTP Epoch Time (s),Test Time (s),0: O2 (Vol fr),1: CO2 (Vol fr),2: CO (Vol fr),3: Io (%),4: I (%),5: Pe (Pa),6: CJC0 (°C),7: TCraw1 (V),8: TCraw2 (V),9: SampMass (g),10: BurnerFlow (SLPM),11: BurnerFlowSet (SLPM),12: TCraw3 (V),13: TCraw4 (V),14: TCraw5 (V),15: Hfspare (V),16: TCraw7 (V),17: HeatFlux (kW/m^2),18: CanopyFlow (V),19: MarkSig (V),20: Pamb (kPa),21: Tamb (°C),22: RHamb (%),23: Tsmk (°C),24: Tcone (°C),25: Te (°C),26: H2Oa (Vol fr),27: Rhoe (kg/m3),28: MFRe (kg/s),29: VFRe (L/s),30: Ksm (1/m),31: HRRmethane (kW),32: Phi (none),33: RHR (kW),34: RHRA (kW/m2),35: newCf (none),36: EvMark (none),System State
1565031466.84022188,616.00000000,0.20682923,0.00221709,0.00031461,102.17937760,64.48701737,119.82434238,20.43634205,0.00240687,0.00214485,96.68584579,0.26551817,8.40464367,0.00969924,0.01113375,0.01112142,0.00006028,0.00067423,0.22555591,1.31355493,2.54800002,99.74000000,20.09000000,53.86300000,78.92374420,258.87063599,72.62839508,0.01271017,1.02101632,0.02354689,23.06220926,4.11686896,0.15795682,0.01335216,0.92110512,92.11051247,NaN,0.00000000,
1565031467.84028053,617.00000000,0.20684459,0.00220782,0.00031318,102.20271280,66.37908841,121.05664084,20.43585538,0.00237482,0.00220104,96.49647405,0.26488718,8.40136130,0.00975469,0.01195330,0.01191132,0.00006041,0.00067377,0.23560375,1.34397975,2.54783132,99.74000000,20.09000000,53.86800000,78.15304565,260.22799683,73.97804260,0.01271135,1.01704657,0.02362161,23.22568937,3.86025177,0.15758144,0.01327310,0.91853719,91.85371910,NaN,0.00000000,
1565031468.84132862,618.00000000,0.20684428,0.00220390,0.00031087,102.18380833,66.36261070,122.74899741,20.43520972,0.00239467,0.00215010,96.44951446,0.26599955,8.40141980,0.00987097,0.01152503,0.01145463,0.00005963,0.00067676,0.25605828,1.31243403,2.54790756,99.74000000,20.09000000,53.87200000,78.62951660,263.07235718,72.75357056,0.01271230,1.02064683,0.02382821,23.34618667,3.86081778,0.15824319,0.01328271,0.92739142,92.73914229,NaN,0.00000000,
1565031469.84004116,619.00000000,0.20687865,0.00219929,0.00030886,102.17642378,65.81848804,123.71371110,20.43566720,0.00236953,0.00218122,96.40370490,0.26573934,8.40427969,0.01000986,0.01142643,0.01141005,0.00006112,0.00067861,0.21084301,1.34813729,2.54801462,99.74000000,20.10000000,53.88100000,78.02578735,266.46658325,73.50159454,0.01272232,1.01844442,0.02389584,23.46307738,3.93381209,0.15808839,0.01308414,0.91597207,91.59720678,NaN,0.00000000,
1565031470.84141540,620.00000000,0.20688871,0.00219076,0.00030646,102.18055913,66.13263917,121.63406070,20.43695526,0.00240061,0.00213586,96.18500739,0.26586294,8.40471517,0.00988768,0.01138003,0.01133461,0.00006011,0.00067932,0.23901284,1.35128261,2.54794163,99.74000000,20.10000000,53.88600000,78.77387238,263.48260498,72.41304779,0.01272350,1.02165259,0.02373143,23.22847536,3.89158342,0.15816192,0.01303720,0.90648582,90.64858154,NaN,0.00000000,
1565031471.84049368,621.00000000,0.20691810,0.00218138,0.00030379,102.21039274,67.97599349,125.80979212,20.43622201,0.00240181,0.00220717,96.21854995,0.26646141,8.40637910,0.00991289,0.01151906,0.01143788,0.00006092,0.00068049,0.23955112,1.32235827,2.54802111,99.74000000,20.10000000,53.89300000,78.80200958,264.09811401,74.12572479,0.01272515,1.01661406,0.02407576,23.68230063,3.64828942,0.15851795,0.01287538,0.90816943,90.81694346,NaN,0.00000000,
1565031472.83952761,622.00000000,0.20694016,0.00217721,0.00030139,102.20655277,67.71091727,123.32407003,20.43617334,0.00234691,0.00214618,95.94599266,0.26529700,8.40037334,0.00974803,0.01166811,0.01162243,0.00006005,0.00067604,0.22860615,1.33723977,2.54806653,99.74000000,20.10000000,53.89800000,77.48294830,260.06549072,72.66017914,0.01272633,1.02092247,0.02388719,23.39765136,3.68290131,0.15782524,0.01275078,0.89231418,89.23141824,NaN,0.00000000,
1565031473.84059286,623.00000000,0.20694829,0.00216958,0.00029861,102.22457109,69.31534478,122.68327483,20.43689037,0.00236404,0.00215955,95.81757255,0.26588896,8.40145230,0.00962270,0.01145028,0.01144324,0.00005946,0.00067822,0.22394108,1.32793843,2.54796109,99.74000000,20.10000000,53.90300000,77.89523315,256.99560547,72.98205566,0.01272751,1.01997309,0.02381397,23.34764307,3.47500683,0.15817740,0.01271481,0.88718662,88.71866200,NaN,0.00000000,
1565031474.83964300,624.00000000,0.20695409,0.00216713,0.00029568,102.20389433,70.42436633,123.09169376,20.43717589,0.00237079,0.00217327,95.96324312,0.26628577,8.40160179,0.00960680,0.01101717,0.01089894,0.00006086,0.00067283,0.20241000,1.36263271,2.54810871,99.74000000,20.10000000,53.91200000,78.05765533,256.60614014,73.31206512,0.01272964,1.01900156,0.02384221,23.39761945,3.33122063,0.15841346,0.01268665,0.88640803,88.64080263,NaN,0.00000000,
1565031475.83967781,625.00000000,0.20692999,0.00215211,0.00029203,102.28453369,69.96585613,126.00930712,20.43711749,0.00238880,0.00219647,95.72633678,0.26596702,8.40141980,0.00960392,0.01118530,0.01117859,0.00006089,0.00068046,0.24008939,1.34329521,2.54798542,99.74000000,20.10000000,53.91700000,78.49025726,256.53524780,73.86936188,0.01273082,1.01736509,0.02410374,23.69232162,3.39670056,0.15822384,0.01285501,0.90846306,90.84630631,NaN,0.00000000,
1565031476.84078026,626.00000000,0.20695134,0.00214550,0.00028816,102.11823347,69.10220918,122.18800820,20.43698771,0.00236090,0.00210809,95.72825349,0.26554419,8.40426669,0.00957721,0.01106289,0.01093551,0.00006277,0.00067763,0.21174014,1.33125570,2.54802598,99.74000000,20.10000000,53.92500000,77.81970978,255.88026428,71.74575806,0.01273271,1.02362924,0.02380841,23.25881978,3.49324323,0.15797230,0.01273958,0.88935743,88.93574349,NaN,0.00000000,
1565031477.83953094,627.00000000,0.20701021,0.00213530,0.00028471,102.24436170,68.95390978,123.75361408,20.43645236,0.00234555,0.00214472,95.62455905,0.26592149,8.40260275,0.00949727,0.01109420,0.01111603,0.00006193,0.00068000,0.23219466,1.29603098,2.54805517,99.74000000,20.10000000,53.92900000,77.45047760,253.91813660,72.62537384,0.01273365,1.02102524,0.02392996,23.43718400,3.52350039,0.15819675,0.01240225,0.87000745,87.00074463,NaN,0.00000000,
1565031478.83990908,628.00000000,0.20702597,0.00212534,0.00028157,102.17169766,71.06628061,124.91549551,20.43665677,0.00234996,0.00212600,95.54405690,0.26560274,8.40424069,0.00952855,0.01071946,0.01068964,0.00006138,0.00067851,0.24906068,1.29365454,2.54795136,99.74000000,20.10000000,53.93200000,77.55668640,254.68600464,72.17576599,0.01273436,1.02235459,0.02405768,23.53163502,3.24724273,0.15800712,0.01232374,0.86920041,86.92004072,NaN,0.00000000,
1565031479.83990812,629.00000000,0.20706675,0.00211228,0.00027797,102.21570962,70.87607052,122.83115065,20.43645236,0.00230431,0.00215757,95.47256332,0.26634432,8.40118581,0.00945389,0.01070733,0.01064425,0.00006070,0.00067653,0.20007747,1.33840446,2.54803571,99.74000000,20.10000000,53.93800000,76.45972443,252.85302734,72.93407440,0.01273578,1.02011450,0.02382997,23.36009055,3.27506721,0.15844829,0.01209909,0.84520603,84.52060258,NaN,0.00000000,
1565031480.84095859,630.00000000,0.20709033,0.00209726,0.00027468,102.19001136,71.66413493,122.94851241,20.43714344,0.00235483,0.00215942,95.38631101,0.26556371,8.40248576,0.00936837,0.01085609,0.01069850,0.00006144,0.00068098,0.23811571,1.28615865,2.54801462,99.74000000,20.10000000,53.94100000,77.67409515,250.75231934,72.97918701,0.01273649,1.01998155,0.02383980,23.37277104,3.17391346,0.15798391,0.01197996,0.83727141,83.72714089,NaN,0.00000000,
1565031481.84104395,631.00000000,0.20713121,0.00208889,0.00027070,102.23313717,72.62163318,122.04013239,20.43751656,0.00229153,0.00215484,95.37787745,0.26689725,8.40425369,0.00935351,0.01095160,0.01089843,0.00006203,0.00067468,0.21837889,1.30180416,2.54805517,99.74000000,20.10000000,53.94400000,76.15363312,250.38740540,72.86962891,0.01273719,1.02030450,0.02375532,23.28258287,3.05897145,0.15877723,0.01174929,0.81818219,81.81821871,NaN,0.00000000,
1565031482.83974409,632.00000000,0.20709766,0.00206971,0.00026758,102.27124148,71.91201701,124.30756160,20.43768527,0.00234669,0.00211487,95.23144020,0.26689725,8.40177729,0.00924271,0.01075655,0.01075431,0.00006044,0.00067864,0.23183581,1.31102440,2.54800489,99.74000000,20.10000000,53.94700000,77.47895050,247.66195679,71.90936279,0.01273790,1.02314390,0.02400832,23.46524733,3.15013532,0.15877723,0.01197918,0.84356007,84.35600703,NaN,0.00000000,
1565031483.84111357,633.00000000,0.20716110,0.00205473,0.00026435,102.27005995,72.63417057,122.60346884,20.43746140,0.00231129,0.00211380,95.05701887,0.26546613,8.40411069,0.00926458,0.01053148,0.01048670,0.00006141,0.00067400,0.20886932,1.32845751,2.54794974,99.74000000,20.10000000,53.95000000,76.62829590,248.19989014,71.88342285,0.01273861,1.02322082,0.02384409,23.30297754,3.06065725,0.15792586,0.01161994,0.81240867,81.24086739,NaN,0.00000000,
1565031484.84121561,634.00000000,0.20716191,0.00203951,0.00026174,102.31023194,73.39966768,126.27454469,20.43690659,0.00233546,0.00214563,95.05471880,0.26553118,8.40459167,0.00922013,0.01049446,0.01041682,0.00006183,0.00067767,0.25175206,1.31996886,2.54806166,99.74000000,20.09000000,53.95300000,77.20848846,247.10525513,72.64764404,0.01273141,1.02095948,0.02417168,23.67545723,2.97039605,0.15796456,0.01163734,0.82499006,82.49900558,NaN,0.00000000,
1565031485.84125328,635.00000000,0.20720503,0.00202004,0.00025959,102.34183784,73.02820277,123.77004472,20.43786696,0.00234075,0.00212840,94.98552529,0.26623373,8.40441618,0.00922032,0.01085553,0.01089505,0.00006222,0.00067760,0.26592669,1.34777717,2.54802922,99.74000000,20.10000000,53.95300000,77.33647919,247.11099243,72.23462677,0.01273932,1.02218036,0.02394508,23.42549247,3.01854075,0.15838250,0.01140478,0.80075246,80.07524642,NaN,0.00000000,
1565031486.84124565,636.00000000,0.20716832,0.00200682,0.00025741,102.27833066,72.62163318,125.77458360,20.43810381,0.00234159,0.00209521,94.87186391,0.26581741,8.39956737,0.00916101,0.01143986,0.01134873,0.00006261,0.00067582,0.23973054,1.35636153,2.54795622,99.74000000,20.09000000,53.95400000,77.35697937,245.65061951,71.43732452,0.01273165,1.02454547,0.02416611,23.58715427,3.06292463,0.15813483,0.01164506,0.82561886,82.56188619,NaN,0.00000000,
1565031487.83937836,637.00000000,0.20718042,0.00199560,0.00025487,102.29782589,73.33913000,122.26311974,20.43824333,0.00231651,0.00210994,94.94105743,0.26555070,8.40516365,0.00923379,0.01080859,0.01070759,0.00006086,0.00067689,0.20868990,1.30287477,2.54797407,99.74000000,20.09000000,53.95200000,76.75454712,247.44284058,71.79140472,0.01273117,1.02349378,0.02381415,23.26750708,2.97669160,0.15797617,0.01158942,0.80979002,80.97900181,NaN,0.00000000,
1565031488.83942270,638.00000000,0.20717015,0.00198666,0.00025210,102.35956078,73.19942767,123.47898757,20.43847693,0.00235610,0.00216302,94.87301394,0.26596702,8.40394170,0.00925030,0.01049923,0.01055143,0.00006109,0.00067913,0.23004156,1.34530990,2.54814277,99.74000000,20.09000000,53.95200000,77.70578766,247.84957886,73.06700134,0.01273117,1.01972284,0.02388814,23.42611007,2.99914238,0.15822384,0.01166589,0.81792530,81.79253001,NaN,0.00000000,
1565031489.84044409,639.00000000,0.20718713,0.00197915,0.00024905,102.33504405,71.77374753,125.68304141,20.43744194,0.00230172,0.00217904,94.65048299,0.26624024,8.40379221,0.00920141,0.01074743,0.01068760,0.00006235,0.00068237,0.21138128,1.36060180,2.54800164,99.74000000,20.10000000,53.94900000,76.39833069,246.64485168,73.45108795,0.01273837,1.01859283,0.02408704,23.64736506,3.17292844,0.15838637,0.01157686,0.81851044,81.85104363,NaN,0.00000000,
1565031490.83949089,640.00000000,0.20719415,0.00196829,0.00024600,102.29369054,73.83417773,126.79093643,20.43776314,0.00232956,0.00206646,94.76184430,0.26519942,8.40444868,0.00916137,0.01016359,0.01009613,0.00006277,0.00068000,0.20025689,1.33740360,2.54809086,99.74000000,20.10000000,53.94700000,77.06744385,245.65904236,70.74622345,0.01273790,1.02660442,0.02428792,23.65850307,2.91615615,0.15776719,0.01155199,0.82371941,82.37194130,NaN,0.00000000,
1565031491.83921623,641.00000000,0.20718916,0.00197013,0.00024354,102.28010295,73.13315862,125.46709577,20.43878516,0.00232076,0.00212645,94.48698694,0.26545962,8.40254425,0.00915767,0.01083347,0.01074798,0.00006378,0.00067595,0.22196740,1.34500170,2.54808924,99.74000000,20.10000000,53.94700000,76.85719299,245.56892395,72.18874359,0.01273790,1.02231618,0.02411028,23.58397628,3.00029773,0.15792199,0.01158277,0.82005786,82.00578589,NaN,0.00000000,
1565031492.84059334,642.00000000,0.20718886,0.00196213,0.00024174,102.33947479,73.44014553,124.43196505,20.43879165,0.00226924,0.00215053,94.48008676,0.26538807,8.40554064,0.00918940,0.01042983,0.01043093,0.00005865,0.00067968,0.21748176,1.35344979,2.54806004,99.74000000,20.10000000,53.94600000,75.61936951,246.35055542,72.76718140,0.01273767,1.02060667,0.02399053,23.50614988,2.96802096,0.15787942,0.01159686,0.81710221,81.71022071,NaN,0.00000000,
1565031493.84071636,643.00000000,0.20719272,0.00195739,0.00023914,102.42100029,75.06033429,123.35458410,20.43780532,0.00233614,0.00210981,94.44865258,0.26584993,8.40056183,0.00914009,0.01103242,0.01092023,0.00006359,0.00068078,0.23111811,1.34308757,2.54803084,99.74000000,20.10000000,53.94500000,77.22572327,245.13471985,71.78786469,0.01273743,1.02350429,0.02392033,23.37101296,2.77995997,0.15815418,0.01158277,0.81386154,81.38615356,NaN,0.00000000,
1565031494.83933735,644.00000000,0.20721224,0.00195556,0.00023692,102.35217622,74.87907948,123.34754240,20.43888249,0.00228958,0.00215302,94.32425759,0.26644840,8.40366871,0.00911355,0.01044608,0.01038973,0.00006394,0.00067737,0.23578318,1.31261409,2.54799353,99.74000000,20.10000000,53.94500000,76.10819244,244.48173523,72.82730103,0.01273743,1.02042932,0.02388369,23.40553152,2.79557277,0.15851021,0.01147030,0.80472698,80.47269792,NaN,0.00000000,
1565031495.84081221,645.00000000,0.20724895,0.00195242,0.00023432,102.36753610,73.42689172,124.71598052,20.43862618,0.00224925,0.00203768,94.24298875,0.26566779,8.40329822,0.00898961,0.01093045,0.01081388,0.00006151,0.00067724,0.24672814,1.33497526,2.54794000,99.74000000,20.10000000,53.94100000,75.13905334,241.42472839,70.05543518,0.01273649,1.02867072,0.02411260,23.44053856,2.97208758,0.15804582,0.01125648,0.79720339,79.72033893,NaN,0.00000000,
1565031496.84083414,646.00000000,0.20723695,0.00195070,0.00023144,102.33740711,73.60241515,125.25349738,20.43829524,0.00232651,0.00208200,94.27384791,0.26480911,8.40218677,0.00904369,0.01068685,0.01068536,0.00006355,0.00067682,0.21568750,1.33856505,2.54812493,99.74000000,20.10000000,53.94000000,76.99468231,242.75878906,71.12019348,0.01273625,1.02548925,0.02412710,23.52740870,2.94809863,0.15753500,0.01133446,0.80347455,80.34745499,NaN,0.00000000,
1565031497.84092760,647.00000000,0.20727610,0.00194642,0.00022851,102.32647797,76.11777343,121.99788216,20.43913881,0.00225759,0.00206046,94.14312774,0.26651996,8.40476067,0.00901628,0.01043654,0.01033142,0.00006641,0.00067186,0.20653679,1.33391114,2.54803084,99.74000000,20.10000000,53.93800000,75.33986664,242.08332825,70.60330200,0.01273578,1.02703125,0.02382938,23.20219324,2.64657133,0.15855278,0.01110778,0.77760634,77.76063427,NaN,0.00000000,
1565031498.84093714,648.00000000,0.20729979,0.00194176,0.00022616,102.33327176,76.51753701,121.22329454,20.43965468,0.00229756,0.00216792,93.87344552,0.26586945,8.40387020,0.00909599,0.01073445,0.01072170,0.00006362,0.00067273,0.21658463,1.31092382,2.54798056,99.74000000,20.10000000,53.93700000,76.30068970,244.04983521,73.18585205,0.01273554,1.01937290,0.02366488,23.21513542,2.60031217,0.15816579,0.01097387,0.76291489,76.29148916,NaN,0.00000000,
1565031499.84094381,649.00000000,0.20732368,0.00193536,0.00022451,102.37639757,76.70452319,124.27704754,20.43954761,0.00227875,0.00211656,94.02314119,0.26594100,8.40440318,0.00916085,0.01081310,0.01076839,0.00006274,0.00067121,0.22376166,1.30763251,2.54807302,99.74000000,20.10000000,53.93600000,75.84848785,245.64802551,71.95171356,0.01273530,1.02301834,0.02400390,23.46380690,2.58224968,0.15820836,0.01084007,0.76435398,76.43539810,NaN,0.00000000,
1565031500.84099674,650.00000000,0.20735286,0.00192601,0.00022267,102.38732671,76.27359525,121.07776596,20.43915178,0.00223634,0.00210828,94.06415896,0.26544011,8.40202428,0.00918570,0.01107606,0.01093295,0.00006255,0.00066910,0.22896500,1.29006313,2.54810222,99.74000000,20.10000000,53.93500000,74.82933044,246.25981140,71.75253296,0.01273507,1.02360914,0.02369976,23.15313723,2.63359686,0.15791038,0.01067832,0.74333184,74.33318397,NaN,0.00000000,
1565031501.84010792,651.00000000,0.20735398,0.00191311,0.00022063,102.42572641,78.09330758,123.56114081,20.43925561,0.00232378,0.00213086,93.87612893,0.26599955,8.40047084,0.00924096,0.01090936,0.01083311,0.00005888,0.00066556,0.19702723,1.25420091,2.54787025,99.74000000,20.10000000,53.93400000,76.93013763,247.62036133,72.29522705,0.01273483,1.02200105,0.02392276,23.40776816,2.42606040,0.15824319,0.01069028,0.75130245,75.13024499,NaN,0.00000000,
1565031502.84083605,652.00000000,0.20735612,0.00189846,0.00021823,102.38348674,78.08077019,118.74226693,20.43965468,0.00232005,0.00210533,93.84526977,0.26551817,8.40558613,0.00946573,0.01127761,0.01122420,0.00006148,0.00066683,0.23165639,1.31478289,2.54812330,99.74000000,20.10000000,53.93300000,76.84088898,253.14701843,71.68207550,0.01273460,1.02381828,0.02347247,22.92640449,2.42380708,0.15795682,0.01069876,0.73789650,73.78964997,NaN,0.00000000,
1565031503.84020710,653.00000000,0.20739058,0.00189287,0.00021578,102.46885222,77.16339160,125.99757094,20.43926859,0.00234899,0.00209748,93.85619506,0.26593450,8.40159529,0.00948913,0.01112197,0.01100595,0.00005908,0.00066472,0.21837889,1.28655769,2.54808113,99.74000000,20.10000000,53.93300000,77.53583527,253.72097778,71.49302673,0.01273460,1.02437988,0.02418557,23.60996202,2.53697432,0.15820449,0.01050122,0.74619538,74.61953775,NaN,0.00000000,
1565031504.83925486,654.00000000,0.20738316,0.00188258,0.00021340,102.43960937,77.25294437,124.19724154,20.43901876,0.00230425,0.00214845,93.85926181,0.26493271,8.40516365,0.00966455,0.01081530,0.01083691,0.00006031,0.00066475,0.21479037,1.30005712,2.54804869,99.74000000,20.10000000,53.93200000,76.46065521,258.02355957,72.71751404,0.01273436,1.02075323,0.02396962,23.48228289,2.52404667,0.15760853,0.01056179,0.74401100,74.40110016,NaN,0.00000000,
1565031505.84031343,655.00000000,0.20741692,0.00187332,0.00021115,102.36871763,78.05927753,123.23722234,20.43933023,0.00233825,0.00209582,93.45636769,0.26638985,8.40623611,0.00966760,0.01120393,0.01102447,0.00005813,0.00066560,0.20492196,1.29590283,2.54806815,99.74000000,20.10000000,53.93200000,77.27787781,258.09860229,71.45333099,0.01273436,1.02449788,0.02392055,23.34856212,2.42497914,0.15847538,0.01037289,0.72912920,72.91291960,NaN,0.00000000,
1565031506.84032679,656.00000000,0.20742993,0.00186267,0.00020810,102.39471127,78.82549104,124.59861875,20.44001158,0.00230402,0.00216483,93.67640692,0.26531651,8.40280424,0.00967877,0.01098265,0.01099073,0.00005518,0.00066089,0.22214683,1.30560321,2.54797731,99.74000000,20.10000000,53.93300000,76.45616150,258.37274170,73.11214447,0.01273460,1.01958990,0.02399463,23.53361127,2.33988040,0.15783685,0.01031166,0.72718216,72.71821581,NaN,0.00000000,
1565031507.84038782,657.00000000,0.20747762,0.00185295,0.00020578,102.39057592,79.85713897,124.36154799,20.44005375,0.00229189,0.00207542,93.62887231,0.26633131,8.40503366,0.00962341,0.01161218,0.01153512,0.00005898,0.00065706,0.20689564,1.34124807,2.54805193,99.74000000,20.10000000,53.93500000,76.16467285,257.01623535,70.96363068,0.01273507,1.02595582,0.02404651,23.43815661,2.22321468,0.15844055,0.01003949,0.70934784,70.93478426,NaN,0.00000000,
1565031508.83940077,658.00000000,0.20744691,0.00183753,0.00020406,102.36546843,80.07278204,124.11508830,20.44082270,0.00226742,0.00212463,93.31165548,0.26584993,8.40657410,0.00952202,0.01105504,0.01103184,0.00006073,0.00066151,0.21766118,1.34823948,2.54806977,99.74000000,20.11000000,53.93500000,75.57768250,254.53007507,72.14706421,0.01274298,1.02243957,0.02398147,23.45514854,2.19690015,0.15815418,0.01024592,0.72231189,72.23118918,NaN,0.00000000,
