Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
1380.0,,0.6020000000000001,,,,,,,225.22,0.019,2.55,0.0056,0.9125,0.0235,0.0001
1385.0,,0.6020000000000001,,,,,,,349.95,0.0163,2.95,0.0,1.1173,0.0285,0.0
1390.0,,0.5820000000000001,,,,,,,223.77,0.021,2.32,0.0143,0.7778,0.0187,0.0001
1395.0,,0.5810000000000001,,,,,,,209.82,0.0188,2.67,0.0024,0.9688,0.0234,0.0
1400.0,,0.5810000000000001,,,,,,,285.1,0.0166,2.99,0.002,0.9772,0.0263,0.0001
1405.0,,0.5710000000000001,,,,,,,266.75,0.0128,3.87,0.0,1.2001,0.0344,0.0002
1410.0,,0.578,,,,,,,476.36,0.011399999999999999,4.37,0.0,1.2532,0.0407,0.0002
1415.0,,0.545,,,,,,,265.19,0.0146,3.41,0.0049,0.9554,0.0307,0.0
1420.0,,0.54,,,,,,,141.29,0.0199,2.38,0.0265,0.6716,0.0225,0.0
1425.0,,0.528,,,,,,,184.84,0.0159,3.04,0.0151,0.8503,0.0364,0.0001
1430.0,,0.521,,,,,,,350.58,0.0079,6.0,0.0,1.7591,0.0719,0.0
1435.0,,0.523,,,,,,,261.3,0.009000000000000001,5.17,0.0,1.7286,0.061,0.0006
1440.0,,0.516,,,,,,,238.29,0.015300000000000001,3.0,0.0001,0.9991,0.0389,0.0
1445.0,,0.49200000000000005,,,,,,,116.61,0.018000000000000002,2.46,0.0229,0.7783,0.0439,0.0003
1450.0,,0.48600000000000004,,,,,,,104.83,0.0197,2.2,0.0297,0.6852,0.0377,0.0001
1455.0,,0.474,,,,,,,121.85,0.0201,2.0,0.0365,0.626,0.036,0.0
1460.0,,0.48,,,,,,,176.06,0.0141,2.93,0.0352,0.7485,0.053,0.0
1465.0,,0.44799999999999995,,,,,,,281.98,0.0091,4.39,0.0,1.2806,0.1042,0.0003
1470.0,,0.46399999999999997,,,,,,,179.32,0.013000000000000001,3.01,0.0329,0.7977,0.0584,0.0
1475.0,,0.44700000000000006,,,,,,,129.83,0.016200000000000003,2.47,0.0453,0.6697,0.0402,0.0
1480.0,,0.44,,,,,,,133.07,0.0149,2.75,0.0624,0.5804,0.0489,0.0001
1485.0,,0.43100000000000005,,,,,,,175.47,0.0105,3.83,0.0494,0.7668,0.0726,0.0
1490.0,,0.45299999999999996,,,,,,,145.55,0.0125,3.09,0.0333,0.8132,0.0916,0.0001
1495.0,,0.43,,,,,,,204.95,0.013999999999999999,2.8,0.0744,0.5788,0.0974,0.0
1500.0,,0.42100000000000004,,,,,,,89.4,0.0152,2.56,0.0612,0.6232,0.0761,0.0004
1505.0,,0.41700000000000004,,,,,,,178.69,0.0125,3.17,0.0679,0.6902,0.0908,0.0001
1510.0,,0.386,,,,,,,255.26,0.0115,3.4,0.0438,0.8164,0.0885,0.0002
1515.0,,0.387,,,,,,,114.52,0.013200000000000002,2.9,0.1012,0.5505,0.0825,0.0
1520.0,,0.378,,,,,,,161.55,0.0178,2.1,0.0914,0.4571,0.0604,0.0002
1525.0,,0.37700000000000006,,,,,,,164.98,0.0183,2.25,0.1254,0.2648,0.0673,0.0003
1530.0,,0.37,,,,,,,133.29,0.0106,3.78,0.0304,0.8967,0.0852,0.0
1535.0,,0.381,,,,,,,56.89,0.008199999999999999,4.03,0.0,1.2721,0.0835,0.0005
1540.0,,0.36600000000000005,,,,,,,97.06,0.0124,3.26,0.0638,0.7348,0.0902,0.0
1545.0,,0.35000000000000003,,,,,,,4.62,0.0126,3.34,0.1146,0.5172,0.0756,0.0002
1550.0,,0.38200000000000006,,,,,,,242.69,0.0146,2.68,0.1371,0.3299,0.0844,0.0
1555.0,,0.369,,,,,,,153.99,0.0175,2.24,0.1151,0.3284,0.0628,0.0002
1560.0,,0.335,,,,,,,87.67,0.0139,2.72,0.1244,0.4241,0.0775,0.0
1565.0,,0.33299999999999996,,,,,,,103.13,0.0070999999999999995,5.16,0.1791,0.5981,0.1498,0.0001
1570.0,,0.33799999999999997,,,,,,,58.52,0.006999999999999999,5.08,0.0074,0.9837,0.1404,0.0
1575.0,,0.318,,,,,,,156.18,0.01,3.4,0.088,0.7198,0.0936,0.0003
1580.0,,0.32299999999999995,,,,,,,61.48,0.016200000000000003,2.06,0.1258,0.3491,0.06,0.0003
1585.0,,0.307,,,,,,,18.32,0.016,2.04,0.1549,0.2104,0.0764,0.0
1590.0,,0.28600000000000003,,,,,,,94.35,0.0091,3.59,0.1802,0.4761,0.0994,0.0004
1595.0,,0.299,,,,,,,120.72,0.0058,5.47,0.0671,0.8768,0.1788,0.0
1600.0,,0.29100000000000004,,,,,,,278.23,0.0049,6.41,0.0,1.2158,0.2167,0.0002
1605.0,,0.28500000000000003,,,,,,,19.42,0.010400000000000001,3.04,0.1993,0.3413,0.1009,0.0
1610.0,,0.27399999999999997,,,,,,,59.29,0.0169,1.88,0.1465,0.2106,0.0635,0.0
1615.0,,0.28500000000000003,,,,,,,59.69,0.0165,1.83,0.1589,0.1658,0.0687,0.0002
1620.0,,0.265,,,,,,,49.59,0.010400000000000001,2.83,0.1294,0.5722,0.1146,0.0005
1625.0,,0.262,,,,,,,31.4,0.0053,5.77,0.0882,0.8508,0.221,0.0
1630.0,,0.23399999999999999,,,,,,,228.09,0.0043,6.92,0.0978,0.866,0.2634,0.0014
1635.0,,0.23600000000000002,,,,,,,219.99,0.005600000000000001,5.43,0.264,0.5089,0.2276,0.0
1640.0,,0.23,,,,,,,65.0,0.0103,3.1,0.17,0.4219,0.1186,0.0004
1645.0,,0.24300000000000002,,,,,,,112.68,0.0138,2.38,0.2045,0.0672,0.0973,0.0
1650.0,,0.231,,,,,,,23.17,0.015500000000000002,1.99,0.1771,0.0924,0.0835,0.0002
1655.0,,0.239,,,,,,,74.77,0.011200000000000002,2.75,0.2178,0.1901,0.1381,0.0006
1660.0,,0.22,,,,,,,73.94,0.0059,5.18,0.1597,0.6877,0.2663,0.0003
1665.0,,0.21,,,,,,,181.71,0.0092,3.28,0.3153,0.0837,0.1608,0.0
1670.0,,0.20500000000000002,,,,,,,100.81,0.0143,2.11,0.2085,0.0573,0.094,0.0004
1675.0,,0.195,,,,,,,32.54,0.0106,2.81,0.2172,0.2741,0.128,0.0
1680.0,,0.18600000000000003,,,,,,,159.11,0.0067,4.4,0.2816,0.4001,0.1963,0.0
1685.0,,0.197,,,,,,,27.7,0.0091,3.12,0.2977,0.1014,0.1488,0.0
1690.0,,0.193,,,,,,,59.28,0.0085,3.32,0.3549,0.0,0.15,0.0001
1695.0,,0.188,,,,,,,180.72,0.0070999999999999995,3.83,0.333,0.2152,0.1753,0.0
1700.0,,0.189,,,,,,,119.87,0.0105,2.57,0.2383,0.1739,0.1097,0.0005
1705.0,,0.195,,,,,,,77.0,0.0139,1.86,0.2051,0.0562,0.0911,0.0001
1710.0,,0.20600000000000002,,,,,,,2.4,0.0102,2.51,0.2974,0.0,0.1122,0.0004
1715.0,,0.19,,,,,,,146.71,0.0074,3.46,0.2576,0.3463,0.1453,0.0
1720.0,,0.188,,,,,,,228.57,0.0038,6.9,0.7589,0.0,0.3033,0.0006
1725.0,,0.188,,,,,,,4.06,0.0044,6.1,0.3344,0.4913,0.2453,0.0002
1730.0,,0.177,,,,,,,88.07,0.0088,3.18,0.2966,0.0991,0.1163,0.0004
1735.0,,0.185,,,,,,,35.93,0.011200000000000002,2.42,0.2009,0.1845,0.0886,0.0
1740.0,,0.18300000000000002,,,,,,,148.3,0.004,7.56,0.4192,0.3934,0.251,0.0002
1745.0,,0.187,,,,,,,34.58,0.008199999999999999,3.67,0.2716,0.2024,0.1187,0.0007
1750.0,,0.192,,,,,,,157.1,0.006999999999999999,4.24,0.2956,0.2531,0.1374,0.0
1755.0,,0.185,,,,,,,0.0,0.0073,4.11,0.2372,0.3731,0.1238,0.0
1760.0,,0.182,,,,,,,30.04,0.0101,2.93,0.192,0.2964,0.0853,0.0
1765.0,,0.19,,,,,,,62.3,0.011399999999999999,2.65,0.2086,0.1068,0.0806,0.0004
1770.0,,0.177,,,,,,,0.0,0.01,3.1,0.236,0.1164,0.0845,0.0005
